"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","max.hierarchy","average.polity.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","30","1.3783783783783783","3","1.3846153846153846","0.20270270270270271","0.5067567567567568","37","6","1.3333333333333333","10","1.5","21","1.3333333333333333"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","12","1.4383561643835616","3","1.434782608695652","0.1917808219178082","0.4794520547945205","73","23","1.173913043478261","26","1.5769230769230769","24","1.5416666666666667"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","31","1.4324324324324325","3","1.36","0.20270270270270271","0.5067567567567568","37","6","1.3333333333333333","10","1.5","21","1.4285714285714286"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","25","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","25","1.28","3","1.2894736842105263","0.19","0.56","50","7","1.1428571428571428","21","1.2857142857142858","22","1.3181818181818181"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","26","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","13","1.452054794520548","3","1.4666666666666666","0.1780821917808219","0.4828767123287671","73","23","1.2173913043478262","26","1.5769230769230769","24","1.5416666666666667"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","27","1.1794871794871795","2","1.21875","0.0641025641025641","0.5384615384615384","39","13","1.2307692307692308","13","1.0769230769230769","13","1.2307692307692308"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","26","1.36","4","1.3243243243243243","0.19","0.56","50","7","1.1428571428571428","21","1.4761904761904763","22","1.3181818181818181"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","14","1.4794520547945205","3","1.5","0.1780821917808219","0.4828767123287671","73","23","1.2173913043478262","26","1.6538461538461537","24","1.5416666666666667"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","32","1.4313725490196079","4","1.3055555555555556","0.20588235294117646","0.49019607843137253","51","10","1.2","14","1.6428571428571428","27","1.4074074074074074"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","27","1.38","4","1.3333333333333333","0.17","0.575","50","7","1.1428571428571428","21","1.5238095238095237","22","1.3181818181818181"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","15","1.5068493150684932","3","1.4883720930232558","0.1780821917808219","0.4828767123287671","73","23","1.2173913043478262","26","1.7307692307692308","24","1.5416666666666667"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","33","1.5294117647058822","4","1.3142857142857143","0.16666666666666666","0.5049019607843137","51","10","1.2","14","1.6428571428571428","27","1.5925925925925926"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","28","1.2222222222222223","2","1.2857142857142858","0.18518518518518517","0.5092592592592593","54","18","1.2777777777777777","20","1.15","16","1.25"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","28","1.38","4","1.3333333333333333","0.14","0.57","50","7","1.1428571428571428","21","1.5238095238095237","22","1.3181818181818181"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","16","1.5068493150684932","3","1.4883720930232558","0.1780821917808219","0.4828767123287671","73","23","1.2173913043478262","26","1.7307692307692308","24","1.5416666666666667"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","29","1.46","5","1.3333333333333333","0.14","0.57","50","7","1.1428571428571428","21","1.8095238095238095","22","1.2272727272727273"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","34","1.6666666666666667","5","1.3823529411764706","0.1568627450980392","0.5","51","10","1.2","14","1.6428571428571428","27","1.8518518518518519"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","17","1.5068493150684932","3","1.4883720930232558","0.1780821917808219","0.4828767123287671","73","23","1.2173913043478262","26","1.7307692307692308","24","1.5416666666666667"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","1","1","1","false","false","29","1.2222222222222223","2","1.2619047619047619","0.17592592592592593","0.5092592592592593","54","18","1.2777777777777777","20","1.15","16","1.25"
