
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla-population","etla-hierarchy","tlac-population","tlac-hierarchy","ocot-population","ocot-hierarchy"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","160","6.685093780848963","0.6850937808489634","0.6653504442250741","1013","432","7.342592592592593","240","5.825","341","6.457478005865102"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","3.151315789473684","0.3925438596491228","0.6584429824561403","456","220","3.3454545454545452","103","2.8737864077669903","133","3.045112781954887"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","198","9.41583054626533","0.6268115942028986","0.6624860646599777","897","419","10.64200477326969","213","8.51643192488263","265","8.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","9.216374269005849","0.612280701754386","0.6608187134502924","855","385","10.415584415584416","202","7.866336633663367","268","8.511194029850746"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","3.292134831460674","0.38595505617977527","0.6550561797752809","445","218","3.522935779816514","96","2.9270833333333335","131","3.1755725190839694"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","176","3.4472972972972973","0.5614864864864865","0.6560810810810811","740","340","3.738235294117647","144","2.4097222222222223","256","3.64453125"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","3.088372093023256","0.37093023255813956","0.6598837209302325","430","202","3.227722772277228","96","2.71875","132","3.143939393939394"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","199","9.981047937569677","0.6270903010033445","0.6624860646599777","897","419","11.346062052505967","213","8.929577464788732","265","8.667924528301887"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","197","9.278169014084508","0.6123826291079812","0.6610915492957746","852","385","10.449350649350649","201","7.91044776119403","266","8.61654135338346"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","3.1920374707259955","0.3659250585480094","0.6604215456674473","427","198","3.3181818181818183","96","2.8229166666666665","133","3.2706766917293235"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","177","3.57687074829932","0.5564625850340136","0.6591836734693878","735","335","3.9044776119402984","144","2.576388888888889","256","3.7109375"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","3.056420233463035","0.4148832684824903","0.6600194552529183","514","239","3.3598326359832638","116","2.6120689655172415","159","2.9245283018867925"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","198","9.35224586288416","0.6081560283687943","0.6631205673758865","846","380","10.597368421052632","203","7.901477832512315","263","8.673003802281368"
"13","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","200","10.729096989966555","0.6240245261984393","0.6624860646599777","897","419","12.13365155131265","214","9.649532710280374","264","9.375"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","161","6.018264840182648","0.7363013698630136","0.6671232876712329","1095","450","6.637777777777778","273","4.8791208791208796","372","6.104838709677419"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","3.4415841584158415","0.41435643564356434","0.6613861386138614","505","233","3.759656652360515","118","2.847457627118644","154","3.4155844155844157"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","178","3.5355648535564854","0.5373082287308228","0.6596931659693166","717","335","4.176119402985075","139","2.5755395683453237","243","3.2016460905349793"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","199","9.435502958579882","0.606508875739645","0.6636094674556213","845","378","10.751322751322752","205","7.878048780487805","262","8.755725190839694"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","4.156","0.4055","0.6595","500","233","4.781115879828326","114","2.9210526315789473","153","4.124183006535947"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","200","9.481042654028435","0.6054502369668247","0.6629146919431279","844","380","10.73421052631579","203","8.014778325123153","261","8.796934865900383"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","179","3.8935574229691876","0.5322128851540616","0.6621148459383753","714","331","4.507552870090635","134","2.58955223880597","249","3.7791164658634537"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","4.4887983706720975","0.3971486761710794","0.6593686354378818","491","233","5.23175965665236","111","3.1531531531531534","147","4.319727891156463"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","162","6.56907593778591","0.7358188472095151","0.6674290942360476","1093","448","7.261160714285714","271","5.453874538745388","374","6.548128342245989"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","4.916155419222904","0.3941717791411043","0.658997955010225","489","231","5.740259740259741","111","3.4054054054054053","147","4.761904761904762"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","180","3.3494152046783627","0.5073099415204678","0.6663011695906432","684","306","3.1176470588235294","134","2.529850746268657","244","4.090163934426229"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","5.156378600823046","0.3940329218106996","0.6568930041152263","486","229","5.965065502183406","110","3.7181818181818183","147","4.9727891156462585"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","5.195876288659794","0.39484536082474225","0.6577319587628866","485","229","6.008733624454148","110","3.7545454545454544","146","5.006849315068493"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","197","5.657731958762887","0.395360824742268","0.6577319587628866","485","229","6.493449781659389","110","4.072727272727272","146","5.541095890410959"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","7.122823098075161","0.7335013748854262","0.6675068744271311","1091","447","7.850111856823267","272","5.963235294117647","372","7.096774193548387"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","198","6.497916666666667","0.3958333333333333","0.6578125","480","229","7.262008733624454","108","4.953703703703703","143","6.440559440559441"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","3.1559278350515463","0.5753865979381443","0.6626932989690721","776","348","2.8419540229885056","156","2.58974358974359","272","3.8823529411764706"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","199","6.689075630252101","0.39705882352941174","0.6580882352941176","476","226","7.389380530973451","105","5.3428571428571425","145","6.572413793103448"
"21","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","200","6.756302521008403","0.3944327731092437","0.6591386554621849","476","227","7.405286343612334","107","5.411214953271028","142","6.732394366197183"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","7.279005524861878","0.7343462246777164","0.6666666666666666","1086","448","7.908482142857143","268","6.205223880597015","370","7.294594594594595"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","3.3108808290155443","0.5676813471502591","0.6628886010362695","772","348","3.0258620689655173","155","2.606451612903226","269","4.08550185873606"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","7.413824884792627","0.7311059907834101","0.6665898617511521","1085","447","8.0917225950783","268","6.32089552238806","370","7.386486486486486"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","3.56266318537859","0.5623368146214099","0.6638381201044387","766","343","3.306122448979592","157","2.9745222929936306","266","4.2406015037593985"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","166","7.48110599078341","0.7320276497695852","0.6658986175115207","1085","448","8.158482142857142","267","6.408239700374532","370","7.435135135135135"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","3.8945981554677207","0.5576416337285902","0.6623847167325428","759","343","3.5830903790087465","154","3.2012987012987013","262","4.709923664122138"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","4.042780748663102","0.5514705882352942","0.6641042780748663","748","332","3.713855421686747","158","3.4683544303797467","258","4.817829457364341"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","167","8.055813953488371","0.7276744186046512","0.6665116279069767","1075","452","8.692477876106194","264","6.909090909090909","359","8.097493036211699"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","4.951482479784366","0.5434636118598383","0.6637466307277629","742","329","4.756838905775076","158","3.5949367088607596","255","6.043137254901961"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","168","8.216822429906543","0.7224299065420561","0.6658878504672897","1070","452","8.880530973451327","259","7.100386100386101","359","8.186629526462395"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","5.044836956521739","0.5421195652173914","0.6630434782608695","736","327","4.883792048929664","155","3.696774193548387","254","6.074803149606299"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","169","8.277829747427502","0.7228718428437793","0.6653414405986904","1069","452","8.896017699115044","259","7.216216216216216","358","8.26536312849162"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","4.921458625525947","0.532258064516129","0.6612903225806451","713","323","5.018575851393189","156","3.5576923076923075","234","5.696581196581197"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","4.829756795422031","0.5203862660944206","0.6623748211731044","699","319","5.075235109717869","152","3.0197368421052633","228","5.692982456140351"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","170","7.410146173688736","0.7719260533104041","0.6678847807394669","1163","471","8.26751592356688","298","6.147651006711409","394","7.340101522842639"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","5.060431654676259","0.512589928057554","0.6618705035971223","695","314","5.372611464968153","148","3.2432432432432434","233","5.793991416309013"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","5.214285714285714","0.5072886297376094","0.6610787172011662","686","307","5.657980456026059","146","3.410958904109589","233","5.759656652360515"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","171","7.444252376836647","0.7685825410544511","0.6687554019014693","1157","469","8.339019189765459","302","6.079470198675497","386","7.424870466321243"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","5.735380116959064","0.5062134502923976","0.6600877192982456","684","305","6.268852459016394","146","3.780821917808219","233","6.261802575107296"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","5.774668630338733","0.5055228276877761","0.6612665684830633","679","303","6.293729372937293","147","3.857142857142857","229","6.318777292576419"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","172","7.581818181818182","0.7681818181818182","0.6688311688311688","1155","469","8.381663113006397","302","6.145695364238411","384","7.734375"
