
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","124","8.560311284046692","0.3453307392996109","0.6303501945525292","257","166","9.066265060240964","29","6.413793103448276","62","8.209677419354838"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","175","8.803786574870912","0.5460413080895009","0.6424268502581756","581","319","9.689655172413794","116","7.896551724137931","146","7.589041095890411"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","145","6.729074889867841","0.5269823788546255","0.6227973568281938","454","302","7.231788079470198","49","4.428571428571429","103","6.349514563106796"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","125","8.57976653696498","0.3463035019455253","0.6293774319066148","257","166","9.066265060240964","29","6.448275862068965","62","8.274193548387096"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","120","7.573770491803279","0.3866120218579235","0.6386612021857924","366","212","7.985849056603773","55","7.781818181818182","99","6.575757575757576"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","126","8.619607843137254","0.34411764705882353","0.6284313725490196","255","165","9.096969696969698","30","6.266666666666667","60","8.483333333333333"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","127","8.619607843137254","0.34411764705882353","0.6284313725490196","255","165","9.096969696969698","30","6.266666666666667","60","8.483333333333333"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","128","8.631372549019607","0.34411764705882353","0.6284313725490196","255","165","9.115151515151515","30","6.266666666666667","60","8.483333333333333"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","5.158974358974359","0.580448717948718","0.657051282051282","780","374","5.537433155080214","177","4.559322033898305","229","5.004366812227074"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","161","4.339285714285714","0.5100446428571429","0.6651785714285714","672","309","4.957928802588997","166","3.6927710843373496","197","3.9137055837563453"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","153","8.142066420664207","0.514760147601476","0.6365313653136532","542","321","8.809968847352025","81","6.0246913580246915","140","7.835714285714285"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","10.112994350282486","0.5526129943502824","0.653954802259887","708","355","10.75492957746479","139","8.827338129496402","214","9.883177570093459"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","121","6.441108545034642","0.42782909930715934","0.6391454965357968","433","247","6.894736842105263","69","6.492753623188406","117","5.452991452991453"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","2.0763358778625953","0.37849872773536897","0.6501272264631043","393","189","2.0846560846560847","74","2.7162162162162162","130","1.7"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","176","8.94425087108014","0.5300522648083623","0.6454703832752613","574","313","9.869009584664537","119","7.80672268907563","142","7.859154929577465"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","146","7.345814977973569","0.5286343612334802","0.6222466960352423","454","303","7.900990099009901","48","4.875","103","6.864077669902913"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","129","9.541176470588235","0.346078431372549","0.6294117647058823","255","166","10","30","7.033333333333333","59","9.525423728813559"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","122","6.575057736720554","0.43244803695150114","0.6385681293302541","433","246","7.085365853658536","69","6.63768115942029","118","5.47457627118644"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","130","7.8202614379084965","0.380718954248366","0.6282679738562091","306","196","8.14795918367347","39","5.666666666666667","71","8.098591549295774"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","154","8.208872458410351","0.5143253234750462","0.6363216266173752","541","319","8.921630094043888","82","6.012195121951219","140","7.871428571428571"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","131","7.833333333333333","0.380718954248366","0.6274509803921569","306","196","8.153061224489797","40","5.575","70","8.228571428571428"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","10.311173974540312","0.5516265912305516","0.6538189533239038","707","355","10.867605633802818","138","9.202898550724637","214","10.102803738317757"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","6.779220779220779","0.5397727272727273","0.6448863636363636","616","330","8.421212121212122","112","5.160714285714286","174","4.706896551724138"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","132","7.849673202614379","0.380718954248366","0.6274509803921569","306","196","8.168367346938776","40","5.625","70","8.228571428571428"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","147","7.392070484581498","0.5280837004405287","0.6216960352422908","454","303","7.963696369636963","49","4.8979591836734695","102","6.892156862745098"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","2.376590330788804","0.37404580152671757","0.6482188295165394","393","191","2.4293193717277486","74","2.9594594594594597","128","1.9609375"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","148","7.4260485651214125","0.5242825607064018","0.6230684326710817","453","301","8.019933554817277","50","4.88","102","6.921568627450981"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","183","10.330975954738332","0.5516265912305516","0.6538189533239038","707","355","10.887323943661972","138","9.202898550724637","214","10.13551401869159"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","177","9.024475524475525","0.5262237762237763","0.6442307692307693","572","311","9.942122186495176","120","7.933333333333334","141","7.929078014184397"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","155","8.269516728624536","0.5111524163568774","0.6370817843866171","538","318","8.962264150943396","80","6.2","140","7.878571428571429"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","123","6.0120481927710845","0.4929718875502008","0.6370481927710844","498","283","6.508833922261484","80","6.0125","135","4.970370370370371"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","149","7.4657836644591615","0.5248344370860927","0.6225165562913907","453","301","8.043189368770765","49","5.081632653061225","103","6.912621359223301"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","162","4.444776119402985","0.5078358208955224","0.6664179104477612","670","306","5.104575163398692","166","3.7951807228915664","198","3.9696969696969697"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","10.347949080622348","0.5523338048090524","0.6534653465346535","707","355","10.887323943661972","138","9.217391304347826","214","10.182242990654206"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","133","8.598039215686274","0.380718954248366","0.6274509803921569","306","196","8.923469387755102","40","6.275","70","9.014285714285714"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","134","8.630718954248366","0.380718954248366","0.6274509803921569","306","196","8.974489795918368","40","6.275","70","9.014285714285714"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","6.850162866449511","0.5411237785016286","0.6437296416938111","614","331","8.44712990936556","110","5.236363636363636","173","4.820809248554913"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","150","7.516556291390729","0.5231788079470199","0.6236203090507726","453","302","8.02980132450331","50","5.16","101","7.148514851485149"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","156","8.361266294227189","0.5107076350093109","0.638268156424581","537","320","8.94375","77","6.467532467532467","140","8.071428571428571"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","178","9.09965034965035","0.5262237762237763","0.6451048951048951","572","313","9.945686900958467","124","7.862903225806452","135","8.274074074074074"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","124","6.102822580645161","0.4954637096774194","0.6370967741935484","496","284","6.595070422535211","80","6.0625","132","5.068181818181818"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","166","2.6227390180878554","0.36563307493540054","0.6511627906976745","387","185","2.637837837837838","75","3.2266666666666666","127","2.2440944881889764"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","135","7.1688654353562","0.41160949868073876","0.6259894459102903","379","240","7.495833333333334","49","5.408163265306122","90","7.2555555555555555"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","157","8.461682242990655","0.5098130841121495","0.638785046728972","535","317","9.110410094637224","76","6.578947368421052","142","8.02112676056338"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","136","7.187335092348285","0.40699208443271767","0.6266490765171504","379","239","7.531380753138075","49","5.448979591836735","91","7.21978021978022"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","10.932107496463932","0.553041018387553","0.6534653465346535","707","355","11.577464788732394","137","9.605839416058394","215","10.711627906976744"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","137","7.258575197889182","0.40435356200527706","0.6266490765171504","379","239","7.610878661087866","49","5.469387755102041","91","7.2967032967032965"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","184","5.603603603603603","0.5778635778635779","0.6573359073359073","777","373","6.037533512064343","176","4.846590909090909","228","5.478070175438597"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","6.947712418300654","0.5428921568627451","0.6446078431372549","612","332","8.490963855421686","113","5.256637168141593","167","5.023952095808383"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","167","2.85378590078329","0.3622715404699739","0.6488250652741514","383","186","2.8978494623655915","75","3.4133333333333336","122","2.442622950819672"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","158","8.545794392523364","0.5121495327102804","0.638785046728972","535","318","9.176100628930818","76","6.657894736842105","141","8.141843971631205"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","10.96888260254597","0.5523338048090524","0.6538189533239038","707","355","11.616901408450705","137","9.686131386861314","215","10.716279069767442"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","10.96888260254597","0.5526874115983027","0.6534653465346535","707","355","11.616901408450705","137","9.686131386861314","215","10.716279069767442"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","4.695652173913044","0.5063718140929535","0.6649175412293853","667","304","5.345394736842105","165","3.915151515151515","198","4.348484848484849"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","151","8.822616407982261","0.5238359201773836","0.623059866962306","451","302","9.480132450331126","47","5.829787234042553","102","8.254901960784315"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","159","8.71563088512241","0.5051789077212806","0.6388888888888888","531","310","9.483870967741936","80","6.5375","141","8.26241134751773"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","168","3.1338582677165356","0.3674540682414698","0.6469816272965879","381","186","3.0806451612903225","73","3.808219178082192","122","2.8114754098360657"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","11.009929078014185","0.5521276595744681","0.6535460992907801","705","354","11.675141242937853","137","9.686131386861314","214","10.757009345794392"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","138","7.9442970822281165","0.39986737400530503","0.6279840848806366","377","238","8.3109243697479","48","6.166666666666667","91","7.923076923076923"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","160","8.760828625235405","0.504708097928437","0.6393596986817326","531","309","9.576051779935275","81","6.493827160493828","141","8.27659574468085"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","125","7.22920892494929","0.4949290060851927","0.6369168356997972","493","286","7.65034965034965","78","7.358974358974359","129","6.217054263565892"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","11.025568181818182","0.5500710227272727","0.6526988636363636","704","354","11.677966101694915","137","9.693430656934307","213","10.7981220657277"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","179","10.361888111888112","0.5244755244755245","0.646416083916084","572","312","11.387820512820513","126","8.73015873015873","134","9.507462686567164"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","161","8.777358490566037","0.5023584905660378","0.6405660377358491","530","308","9.603896103896103","82","6.439024390243903","140","8.32857142857143"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","169","3.2334217506631298","0.3614058355437666","0.6478779840848806","377","184","3.1467391304347827","73","3.8493150684931505","120","2.9916666666666667"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","152","9.564732142857142","0.5262276785714286","0.6222098214285714","448","302","10.225165562913908","47","6.23404255319149","99","9.131313131313131"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","11.029829545454545","0.5504261363636364","0.65234375","704","355","11.650704225352113","137","9.708029197080291","212","10.84433962264151"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","187","7.5245098039215685","0.5408496732026143","0.6446078431372549","612","331","9.193353474320242","113","5.8053097345132745","168","5.392857142857143"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","126","7.377281947261663","0.49137931034482757","0.6374239350912779","493","286","7.758741258741258","78","7.384615384615385","129","6.5271317829457365"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","162","8.886148007590133","0.5","0.639943074003795","527","305","9.724590163934426","81","6.604938271604938","141","8.382978723404255"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","170","3.274932614555256","0.3618598382749326","0.6475741239892183","371","188","3.2872340425531914","74","3.9324324324324325","109","2.8073394495412844"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","153","9.662946428571429","0.5251116071428571","0.6222098214285714","448","302","10.311258278145695","47","6.468085106382978","99","9.202020202020202"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","180","10.413309982486865","0.5232049036777583","0.6462346760070052","571","312","11.41025641025641","124","8.879032258064516","135","9.518518518518519"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","191","11.032670454545455","0.5504261363636364","0.65234375","704","355","11.650704225352113","137","9.715328467153284","212","10.849056603773585"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","127","7.417849898580122","0.48782961460446245","0.6374239350912779","493","286","7.811188811188811","78","7.410256410256411","129","6.550387596899225"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","154","9.68609865470852","0.5218609865470852","0.6216367713004485","446","301","10.282392026578073","47","6.659574468085107","98","9.306122448979592"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","4.98796992481203","0.5045112781954887","0.6646616541353384","665","303","5.666666666666667","165","4.127272727272727","197","4.66497461928934"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","192","11.039772727272727","0.5504261363636364","0.65234375","704","355","11.653521126760563","137","9.722627737226277","212","10.86320754716981"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","155","9.758465011286681","0.5248306997742663","0.6207674943566591","443","300","10.34","44","6.7727272727272725","99","9.323232323232324"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","188","7.603305785123967","0.5450413223140496","0.643801652892562","605","329","9.23404255319149","112","5.857142857142857","164","5.524390243902439"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","193","11.045454545454545","0.5504261363636364","0.65234375","704","355","11.656338028169014","137","9.737226277372264","212","10.867924528301886"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","139","9.225464190981432","0.39920424403183025","0.6293103448275862","377","240","9.566666666666666","47","7.446808510638298","90","9.244444444444444"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","185","6.101935483870967","0.5767741935483871","0.6564516129032258","775","374","6.508021390374331","173","5.433526011560693","228","5.942982456140351"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","128","7.5234215885947044","0.48676171079429736","0.6374745417515275","491","284","7.964788732394366","78","7.448717948717949","129","6.596899224806202"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","140","9.274666666666667","0.4053333333333333","0.6273333333333333","375","237","9.658227848101266","46","7.630434782608695","92","9.108695652173912"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","194","11.048295454545455","0.5504261363636364","0.65234375","704","355","11.661971830985916","137","9.737226277372264","212","10.867924528301886"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","163","9.625475285171103","0.4995247148288973","0.6402091254752852","526","303","10.531353135313532","81","7.209876543209877","142","9.070422535211268"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","171","3.566666666666667","0.35833333333333334","0.6465277777777778","360","188","3.74468085106383","74","4.418918918918919","98","2.5816326530612246"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","129","7.626530612244898","0.48622448979591837","0.6372448979591837","490","286","8.041958041958042","77","7.571428571428571","127","6.724409448818897"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","195","11.048295454545455","0.55078125","0.6526988636363636","704","355","11.661971830985916","137","9.737226277372264","212","10.867924528301886"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","164","9.636882129277566","0.498574144486692","0.6406844106463878","526","303","10.541254125412541","81","7.246913580246914","142","9.070422535211268"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","181","9.058823529411764","0.5769230769230769","0.6478129713423831","663","351","10.173789173789174","141","7.9787234042553195","171","7.6608187134502925"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","5.042296072507553","0.5060422960725075","0.6635196374622356","662","301","5.7275747508305646","164","4.128048780487805","197","4.756345177664975"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","196","11.048295454545455","0.5511363636363636","0.6530539772727273","704","355","11.661971830985916","137","9.737226277372264","212","10.867924528301886"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","165","9.567619047619047","0.49666666666666665","0.6409523809523809","525","303","10.478547854785479","81","7.209876543209877","141","8.964539007092199"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","156","10.566591422121896","0.5259593679458239","0.6202031602708804","443","299","11.23076923076923","44","7.386363636363637","100","9.98"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","130","7.702040816326531","0.48673469387755103","0.636734693877551","490","286","8.06993006993007","77","7.662337662337662","127","6.897637795275591"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","172","3.783333333333333","0.3590277777777778","0.6458333333333334","360","188","3.9308510638297873","75","4.653333333333333","97","2.8247422680412373"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","157","10.611738148984198","0.5259593679458239","0.6202031602708804","443","299","11.284280936454849","44","7.431818181818182","100","10"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","197","11.048295454545455","0.5514914772727273","0.6526988636363636","704","355","11.661971830985916","137","9.737226277372264","212","10.867924528301886"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","166","9.59351145038168","0.4985687022900763","0.6397900763358778","524","304","10.467105263157896","81","7.222222222222222","139","9.06474820143885"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","189","6.937685459940653","0.5719584569732937","0.6435459940652819","674","364","8.494505494505495","126","5.253968253968254","184","5.010869565217392"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","131","7.753086419753086","0.48713991769547327","0.6368312757201646","486","286","8.08041958041958","77","7.662337662337662","123","7.048780487804878"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","158","10.63882618510158","0.5259593679458239","0.6202031602708804","443","299","11.311036789297658","44","7.5227272727272725","100","10"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","132","7.52542372881356","0.4645127118644068","0.6408898305084746","472","277","8.032490974729242","81","7.197530864197531","114","6.526315789473684"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","141","10.62566844919786","0.4050802139037433","0.6276737967914439","374","237","11.021097046413502","45","9.022222222222222","92","10.391304347826088"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","166","5.050381679389313","0.499618320610687","0.6622137404580153","655","304","5.7368421052631575","159","4.213836477987422","192","4.65625"
"12","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","182","9.17496229260935","0.5795625942684767","0.6478129713423831","663","350","10.325714285714286","141","8.035460992907801","172","7.767441860465116"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","167","8.590909090909092","0.5378787878787878","0.6418350168350169","594","332","9.689759036144578","97","6.247422680412371","165","7.757575757575758"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","186","6.248051948051948","0.574025974025974","0.6571428571428571","770","372","6.663978494623656","174","5.511494252873563","224","6.129464285714286"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","142","10.672922252010723","0.403485254691689","0.6300268096514745","373","234","11.162393162393162","46","8.869565217391305","93","10.333333333333334"
"17","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","133","7.5826271186440675","0.4639830508474576","0.6419491525423728","472","277","8.072202166064981","83","7.120481927710843","112","6.714285714285714"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","143","10.75","0.4025537634408602","0.6323924731182796","372","233","11.218884120171674","46","9.021739130434783","93","10.43010752688172"
"15","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","173","4.515320334261839","0.35584958217270196","0.6476323119777159","359","188","4.553191489361702","73","5.589041095890411","98","3.642857142857143"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","159","11.408577878103838","0.5259593679458239","0.6202031602708804","443","299","12.11371237458194","44","8.136363636363637","100","10.74"
"19","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","144","10.837837837837839","0.3993243243243243","0.6358108108108108","370","229","11.423580786026202","47","8.872340425531915","94","10.393617021276595"
"14","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","190","7.025297619047619","0.5732886904761905","0.6413690476190477","672","364","8.576923076923077","126","5.341269841269841","182","5.087912087912088"
"16","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","168","8.649746192893401","0.5384940778341794","0.6434010152284264","591","330","9.754545454545454","97","6.309278350515464","164","7.810975609756097"
"18","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","1","0.1","0.01","10","10","10","false","false","160","9.064705882352941","0.5573529411764706","0.625","510","336","9.4375","55","6.7272727272727275","119","9.092436974789916"
